Time,Global Solar,Solar Altitude,Solar Azimuth,Solar Angle of Incidence,Solar Cell Temperature,Solar Insolation,Solar Power Output,Wind Speed,Wind turbine Power Output,Wind turbine Operating Status,Ambient Temperature,AC Primary Load,AC Primary Load Served,Autosize Genset Power Output,Autosize Genset Operating Status,Autosize Genset Fuel,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Battery Maximum Charge Power,Battery Maximum Discharge Power,Battery Charge Power,Battery Discharge Power,Battery Input Power,Battery Energy Content,Battery State of Charge,Battery Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
1/19/2007 2:00:00 PM,0.8506224,48.69245,45.31056,35.99963,49.32655,0.9132183,19.20498,9.443051,5.802117,0,25.63279,3.929295,3.929295,0,0,0,3.929295,636.4272,20.05847,0,25.0071,4.1361,3.929295,0,0,0.812535,70.99861,0.812535,0,0.812535,177.2672,99.31996,0,4.322224,18.26505,0,96.00571
1/19/2007 3:00:00 PM,0.6620958,37.13048,56.2211,48.70049,44.24597,0.7208098,15.50938,9.17774,5.431145,0,25.63279,5.372935,5.372935,0,0,0,5.372935,389.7408,14.78237,0,20.94052,5.655721,5.372935,0,0,0.5024342,71.2622,0.5024342,0,0.5024342,177.7304,99.57949,0,5.910228,15.12307,0,92.20272
1/19/2007 4:00:00 PM,0.3521592,24.30279,62.84245,62.22541,35.51837,0.3859781,8.627574,8.869796,4.953642,0,25.63279,5.340525,5.340525,0,0,0,5.340525,254.3049,7.648928,0,13.58122,5.621605,5.340525,0,0,0.3106821,71.42519,0.3106821,0,0.3106821,178.0169,99.73997,0,5.874578,9.37888,0,85.0064
1/19/2007 5:00:00 PM,0.1450782,10.83877,66.9692,76.09938,29.92331,0.1684102,3.854635,11.22039,7.546335,0,25.63279,7.852921,7.852921,0,0,0,7.852921,145.1813,2.942626,0,11.40097,8.266232,7.852921,0,0,0.1921115,71.52597,0.1921115,0,0.1921115,178.194,99.83922,0,8.638213,6.856875,0,82.92694
1/19/2007 6:00:00 PM,0.005706317,0,69.47176,90,25.63279,0,0,9.680315,6.108706,0,25.63279,6.859554,6.859554,0,0,0,6.859554,89.05398,0,0,6.108706,7.220583,6.859554,0,0,0.1187929,71.58829,0,1.111878,-1.111878,176.988,99.16351,0,7.545509,3.054353,0,77.697
1/19/2007 7:00:00 PM,0,0,70.70071,90,25.63279,0,0,11.09898,7.485126,0,25.63279,6.23436,6.23436,0,0,0,6.23436,120.0625,0.127699,0,7.485126,6.562485,6.23436,0,0,0.794943,71.01357,0.794943,0,0.794943,177.7209,99.57414,0,6.857796,3.742563,0,78.4987
1/19/2007 8:00:00 PM,0,0,70.6257,90,25.63279,0,0,13.18643,8,0,25.63279,3.980762,3.980762,0,0,0,3.980762,200.9666,3.49509,0,8,4.190276,3.980762,0,0,0.3146339,71.42183,0.3146339,0,0.3146339,178.011,99.73667,0,4.378838,4,0,79.42183
1/19/2007 9:00:00 PM,0,0,68.70153,90,25.63279,0,0,10.97808,7.391387,0,25.63279,4.395969,4.395969,0,0,0,4.395969,168.1401,2.569495,0,7.391387,4.627336,4.395969,0,0,0.1945551,71.5239,0.1945551,0,0.1945551,178.1903,99.83717,0,4.835566,3.695693,0,78.91528
1/19/2007 10:00:00 PM,0,0,63.0952,90,25.63279,0,0,11.75226,7.72961,0,25.63279,3.957831,3.957831,0,0,0,3.957831,195.2991,3.443168,0,7.72961,4.166138,3.957831,0,0,0.1203039,71.58701,0.1203039,0,0.1203039,178.3013,99.89931,0,4.353614,3.864805,0,79.31662
1/19/2007 11:00:00 PM,0,0,47.07975,90,25.63279,0,0,10.05935,6.598486,0,25.63279,4.991559,4.991559,0,0,0,4.991559,132.1929,1.269823,0,6.598486,5.254273,4.991559,0,0,0.07439039,71.62604,0.07439039,0,0.07439039,178.3698,99.93774,0,5.490715,3.299243,0,78.22452
1/20/2007 12:00:00 AM,0,0,-0.1588675,90,25.63279,0,0,9.698318,6.131968,0,25.63279,3.563924,3.563924,0,0,0,3.563924,172.0567,2.33447,0,6.131968,3.751499,3.563924,0,0,0.04599958,71.65017,0.04599958,0,0.04599958,178.4123,99.9615,0,3.920316,3.065984,0,77.78214
1/20/2007 1:00:00 AM,0,0,-47.81084,90,25.63279,0,0,9.846923,6.323992,0,25.63279,3.745454,3.745454,0,0,0,3.745454,168.8445,2.352965,0,6.323992,3.942583,3.745454,0,0,0.02844402,71.66509,0.02844402,0,0.02844402,178.4385,99.9762,0,4.119999,3.161996,0,77.98908
1/20/2007 2:00:00 AM,0,0,-63.53162,90,25.63279,0,0,8.7681,4.79595,0,25.63279,5.173593,5.173593,0,0,0,5.173593,92.70058,0,0,4.79595,5.445887,5.173593,0,0,0.01758847,71.67432,0,0.6499366,-0.6499366,177.7335,99.58122,0,5.690952,2.397975,0,76.47027
1/20/2007 3:00:00 AM,0,0,-69.0014,90,25.63279,0,0,9.277438,5.58574,0,25.63279,5.705658,5.705658,0,0,0,5.705658,97.89825,0,0,5.58574,6.005957,5.705658,0,0,0.406396,71.34383,0,0.4202166,-0.4202166,177.2777,99.32585,0,6.276225,2.79287,0,76.92957
1/20/2007 4:00:00 AM,0,0,-70.85727,90,25.63279,0,0,8.7069,4.701054,0,25.63279,4.588149,4.588149,0,0,0,4.588149,102.4608,0,8.88E-16,4.701054,4.82963,4.588149,0,0,0.6097704,71.17096,0,0.1285767,-0.1285767,177.1383,99.24771,0,5.046964,2.350527,0,75.87202
1/20/2007 5:00:00 AM,0,0,-70.8944,90,25.63279,0,0,5.704324,0.8340071,0,25.63279,5.087219,5.087219,0,0,0,5.087219,16.39417,0,8.88E-16,0.8340071,5.354968,5.087219,0,0,0.6501752,71.13662,0,4.520961,-4.520961,172.2346,96.50026,0,5.595942,0.4170035,0,71.97063
1/20/2007 6:00:00 AM,0.01132232,0,-69.64307,90,25.63279,0,0,5.829322,0.9416873,0,25.63279,5.416393,5.416393,0,0,0,5.416393,17.38587,0,1.78E-15,0.9416873,5.701467,5.416393,0,0,3.325806,68.86234,0,4.759779,-4.759779,167.0719,93.60768,0,5.958033,0.4708436,0,69.80402
1/20/2007 7:00:00 AM,0.2277028,11.02252,-67.12627,75.93787,32.95468,0.2865729,6.475983,4.304341,0.2615975,0,25.63279,2.898495,2.898495,0,0,0,2.898495,232.451,0,0,6.737581,3.051048,2.898495,0,0,5.829518,66.73418,3.686533,0,3.686533,170.4707,95.51199,0,3.188345,5.311585,0,73.47176
1/20/2007 8:00:00 AM,0.4534941,24.50299,-62.98758,62.04596,38.71953,0.5094278,11.23079,5.754919,0.8775926,0,25.63279,3.388508,3.388508,0,0,0,3.388508,357.3369,4.959952,0,12.10839,3.56685,3.388508,0,0,3.581585,68.64492,3.581585,0,3.581585,173.7728,97.36208,0,3.727358,9.423432,0,80.75331
1/20/2007 9:00:00 AM,0.6999481,37.34843,-56.347,48.50085,45.32106,0.7616774,16.31028,6.478205,1.500669,0,25.63279,4.335863,4.335863,0,0,0,4.335863,410.7821,11.29791,0,17.81095,4.564066,4.335863,0,0,1.948974,70.03264,1.948974,0,1.948974,175.5696,98.36883,0,4.76945,13.79856,0,87.84359
1/20/2007 10:00:00 AM,0.918631,48.9272,-45.3855,35.77675,51.26467,0.9861388,20.55545,7.008814,2.132869,0,25.63279,5.508987,5.508987,0,0,0,5.508987,411.842,15.68423,0,22.68832,5.798934,5.508987,0,0,1.205155,70.66489,1.205155,0,1.205155,176.6807,98.99136,0,6.059886,17.5108,0,93.35321
1/20/2007 11:00:00 AM,0.9545119,57.81717,-26.99788,25.21621,52.09896,1.017447,21.12676,6.417902,1.448722,0,25.63279,3.887827,3.887827,0,0,0,3.887827,580.6711,17.73783,0,22.57549,4.092449,3.887827,0,0,0.7452126,71.05584,0.7452126,0,0.7452126,177.3678,99.3763,0,4.276609,17.62577,0,93.63132
1/20/2007 12:00:00 PM,0.9854501,61.37699,0.07153219,20.53472,52.92561,1.048422,21.68693,8.44703,4.298095,0,25.63279,1.950614,1.950614,0,0,0,1.950614,1332.146,23.47094,0,25.98502,2.053278,1.950614,0,0,0.4608051,71.29758,0.4608051,0,0.4608051,177.7926,99.61433,0,2.145675,19.49859,0,97.2826
1/20/2007 1:00:00 PM,1.036058,57.78422,27.11065,25.25781,54.44193,1.105114,22.69914,9.589167,5.990925,0,25.63279,5.147038,5.147038,0,0,0,5.147038,557.4091,22.98719,0,28.69006,5.417935,5.147038,0,0,0.2849406,71.44707,0.2849406,0,0.2849406,178.0553,99.76152,0,5.661743,21.15477,0,100.1371
1/20/2007 2:00:00 PM,0.743081,48.87559,45.4541,35.83532,46.16472,0.7936901,16.93166,12.69848,7.947828,0,25.63279,4.312345,4.312345,0,0,0,4.312345,576.9363,20.16398,0,24.87949,4.539311,4.312345,0,0,0.1761941,71.53951,0.1761941,0,0.1761941,178.2178,99.85254,0,4.74358,17.51924,0,96.41899
1/20/2007 3:00:00 PM,0.6621947,37.2881,56.38788,48.56552,44.23062,0.7202256,15.49787,10.82135,7.269878,0,25.63279,3.867643,3.867643,0,0,0,3.867643,588.6723,18.58759,0,22.76774,4.071203,3.867643,0,0,0.1089503,71.59666,0.1089503,0,0.1089503,178.3182,99.90881,0,4.254407,16.03323,0,94.3644
1/20/2007 4:00:00 PM,0.450947,24.43842,63.01284,62.11314,38.64724,0.5066484,11.17303,8.177025,3.863834,0,25.63279,4.475744,4.475744,0,0,0,4.475744,335.9634,10.25818,0,15.03686,4.711309,4.475744,0,0,0.06736985,71.632,0.06736985,0,0.06736985,178.3803,99.94362,0,4.923318,10.87034,0,86.66886
1/20/2007 5:00:00 PM,0.125297,10.95575,67.14203,76.0061,29.1408,0.1377977,3.16429,9.576394,5.974421,0,25.63279,7.131092,7.131092,0,0,0,7.131092,128.153,1.590639,0,9.138711,7.506413,7.131092,0,0,0.04165841,71.65385,0.04165841,0,0.04165841,178.4187,99.96513,0,7.844202,5.518642,0,80.79256
1/20/2007 6:00:00 PM,0.007590104,0,69.65211,90,25.63279,0,0,8.122008,3.773784,0,25.63279,6.206037,6.206037,0,0,0,6.206037,60.80828,0,0,3.773784,6.53267,6.206037,0,0,0.02575964,71.66737,0,2.758886,-2.758886,175.4263,98.28852,0,6.826641,1.886892,0,75.44115
1/20/2007 7:00:00 PM,0,0,70.89752,90,25.63279,0,0,4.612022,0.3146082,0,25.63279,5.998037,5.998037,0,0,0,5.998037,5.245185,0,8.88E-16,0.3146082,6.313724,5.998037,0,0,1.670128,70.26966,0,5.999115,-5.999115,168.9194,94.64278,0,6.597841,0.1573041,0,70.58427
1/20/2007 8:00:00 PM,0,0,70.85336,90,25.63279,0,0,3.757169,0.1673248,0,25.63279,5.570194,5.570194,0,0,0,5.570194,3.003932,0,8.88E-16,0.1673248,5.863362,5.570194,0,0,5.040253,67.40505,0,5.696037,-5.696037,162.7411,91.18123,0,6.127213,0.08366242,0,67.57238
1/20/2007 9:00:00 PM,0,0,68.98588,90,25.63279,0,0,3.528618,0.1279478,0,25.63279,4.102797,4.102797,0,0,0,4.102797,3.118551,0,0,0.1279478,4.318734,4.102797,0,0,7.971406,64.91357,0,4.190786,-4.190786,158.1956,88.63443,0,4.513077,0.0639739,0,65.04152
1/20/2007 10:00:00 PM,0,0,63.48927,90,25.63279,0,0,2.441661,0,0,25.63279,4.479799,4.479799,0,0,0,4.479799,0,0,8.88E-16,0,4.715578,4.479799,0,0,9.996913,63.19189,0,4.715578,-4.715578,153.0808,85.76871,0,4.927778,0,0,63.19189
1/20/2007 11:00:00 PM,0,0,47.68054,90,25.63279,0,0,2.104711,0,0,25.63279,2.97661,2.97661,0,0,0,2.97661,0,0,4.44E-16,0,3.133274,2.97661,0,0,12.44188,61.11366,0,3.133274,-3.133274,149.6823,83.86458,0,3.274271,0,0,61.11366
1/21/2007 12:00:00 AM,0,0,0.1842921,90,25.63279,0,0,3.285241,0.08601613,0,25.63279,4.175129,4.175129,0,0,0,4.175129,2.060203,0,0,0.08601613,4.394873,4.175129,0,0,13.92105,59.85637,0,4.308856,-4.308856,145.0087,81.24603,0,4.592642,0.04300806,0,59.94239
1/21/2007 1:00:00 AM,0,0,-48.14722,90,25.63279,0,0,4.579358,0.3089804,0,25.63279,4.514108,4.514108,0,0,0,4.514108,6.844771,0,8.88E-16,0.3089804,4.751693,4.514108,0,0,16.2106,57.91026,0,4.442713,-4.442713,140.1899,78.54613,0,4.965519,0.1544902,0,58.21924
1/21/2007 2:00:00 AM,0,0,-63.84504,90,25.63279,0,0,6.111483,1.184756,0,25.63279,3.767571,3.767571,0,0,0,3.767571,31.44614,0,4.44E-16,1.184756,3.965864,3.767571,0,0,18.50877,55.95681,0,2.781108,-2.781108,137.1734,76.85602,0,4.144328,0.5923778,0,57.14157
1/21/2007 3:00:00 AM,0,0,-69.26036,90,25.63279,0,0,3.59533,0.1394415,0,25.63279,4.190484,4.190484,0,0,0,4.190484,3.327576,0,0,0.1394415,4.411036,4.190484,0,0,19.80005,54.85923,0,4.271594,-4.271594,132.5402,74.26012,0,4.609532,0.06972076,0,54.99867
1/21/2007 4:00:00 AM,0,0,-71.08335,90,25.63279,0,0,3.944901,0.1996695,0,25.63279,5.991142,5.991142,0,0,0,5.991142,3.332744,0,8.88E-16,0.1996695,6.306465,5.991142,0,0,22.0955,52.90809,0,6.106796,-6.106796,125.9164,70.54893,0,6.590256,0.09983473,0,53.10776
1/21/2007 5:00:00 AM,0,0,-71.10423,90,25.63279,0,0,5.90963,1.010869,0,25.63279,4.212437,4.212437,0,0,0,4.212437,23.99725,0,0,1.010869,4.434144,4.212437,0,0,25.38975,50.10798,0,3.423275,-3.423275,122.2034,68.46857,0,4.63368,0.5054345,0,51.11885
1/21/2007 6:00:00 AM,0.006410495,0,-69.84908,90,25.63279,0,0,6.369674,1.407175,0,25.63279,4.190028,4.190028,0,0,0,4.190028,33.58391,0,0,1.407175,4.410555,4.190028,0,0,26.94379,48.78704,0,3.00338,-3.00338,118.9457,66.64337,0,4.60903,0.7035875,0,50.19422
1/21/2007 7:00:00 AM,0.13412,10.9956,-67.33945,75.99254,29.46084,0.1503235,3.447316,5.206943,0.5627683,0,25.63279,4.007648,4.007648,0,0,0,4.007648,100.0608,8.88E-16,0,4.010085,4.218577,4.007648,0,0,28.42373,47.52909,0,0.2084931,-0.2084931,118.7196,66.51667,0,4.408413,3.039237,0,51.53918
1/21/2007 8:00:00 AM,0.4398112,24.50005,-63.21942,62.07883,38.29354,0.4930429,10.88969,8.124788,3.778334,0,25.63279,3.200378,3.200378,0,0,0,3.200378,458.3216,0,0,14.66803,3.368819,3.200378,0,0,28.29315,47.64009,11.29921,0,11.29921,129.1369,72.35335,0,3.520416,10.60092,0,62.30812
1/21/2007 9:00:00 AM,0.4613677,37.37742,-56.60994,48.50495,38.07264,0.484541,10.71216,6.21363,1.27275,0,25.63279,4.220621,4.220621,0,0,0,4.220621,283.9609,0,0,11.98491,4.442759,4.220621,0,0,22.53323,52.53602,7.542154,0,7.542154,136.0905,76.24929,0,4.642683,9.206105,0,64.52093
1/21/2007 10:00:00 AM,0.4956945,49.00178,-45.68612,35.7372,38.695,0.5084847,11.2112,7.022604,2.149501,0,25.63279,4.343083,4.343083,0,0,0,4.343083,307.6316,0,0,13.3607,4.571667,4.343083,0,0,19.40646,55.19378,8.789031,0,8.789031,144.1936,80.78932,0,4.777392,10.04371,0,68.55447
1/21/2007 11:00:00 AM,0.6653407,57.95509,-27.29823,25.10398,43.49908,0.6923696,14.94697,7.722722,3.120248,0,25.63279,3.008509,3.008509,0,0,0,3.008509,600.5373,0,0,18.06722,3.166852,3.008509,0,0,15.50986,58.50588,14.90037,0,14.90037,157.931,88.48619,0,3.30936,13.5177,0,76.5731
1/21/2007 12:00:00 PM,0.8342994,61.57479,-0.08220313,20.33692,48.48868,0.8816125,18.61106,7.472894,2.711341,0,25.63279,4.603435,4.603435,0,0,0,4.603435,463.1847,7.89439,0,21.3224,4.845721,4.603435,0,0,8.582294,64.39432,8.582294,0,8.582294,165.8435,92.91943,0,5.063778,16.24452,0,85.71672
1/21/2007 1:00:00 PM,0.805431,57.99291,27.16903,25.0562,47.72093,0.8526083,18.06147,9.615059,6.024382,0,25.63279,4.631691,4.631691,0,0,0,4.631691,520.0229,13.97907,0,24.08585,4.875463,4.631691,0,0,5.231322,67.24265,5.231322,0,5.231322,170.6665,95.6217,0,5.09486,17.46137,0,91.3285
1/21/2007 2:00:00 PM,0.7331535,49.06086,45.60786,35.67015,45.85026,0.7817639,16.70078,8.046594,3.650349,0,25.63279,5.837554,5.837554,0,0,0,5.837554,348.6242,10.97153,0,20.35113,6.144794,5.837554,0,0,3.234808,68.93968,3.234808,0,3.234808,173.6489,97.29266,0,6.42131,15.1858,0,89.29081
1/21/2007 3:00:00 PM,0.3527655,37.4464,56.56339,48.43103,34.8361,0.3595708,8.060799,9.900685,6.393464,0,25.63279,5.708179,5.708179,0,0,0,5.708179,253.2202,6.445397,0,14.45426,6.00861,5.708179,0,0,2.000256,69.98905,2.000256,0,2.000256,175.493,98.3259,0,6.278997,9.645371,0,84.44331
1/21/2007 4:00:00 PM,0.1971948,24.57381,63.19068,62.00211,30.71378,0.1992881,4.546291,8.08593,3.714733,0,25.63279,6.379254,6.379254,0,0,0,6.379254,129.4983,0.3091534,0,8.261024,6.715004,6.379254,0,0,1.236866,70.63793,1.236866,0,1.236866,176.6334,98.96482,0,7.01718,5.4944,0,78.89896
1/21/2007 5:00:00 PM,0.1207508,11.07185,67.32151,75.91461,28.9622,0.1308042,3.005934,7.935218,3.468054,0,25.63279,6.2356,6.2356,0,0,0,6.2356,103.823,0,0,6.473987,6.56379,6.2356,0,0,0.764821,71.03917,0,0.0898028,-0.0898028,176.536,98.91025,0,6.859161,4.138774,0,77.51315
1/21/2007 6:00:00 PM,0.007834844,0,69.83874,90,25.63279,0,0,9.715587,6.154283,0,25.63279,6.529881,6.529881,0,0,0,6.529881,94.24801,0,0,6.154283,6.873559,6.529881,0,0,0.9130735,70.91315,0,0.7192759,-0.7192759,175.7558,98.47313,0,7.182869,3.077142,0,77.06744
1/21/2007 7:00:00 PM,0,0,71.10058,90,25.63279,0,0,7.024823,2.152177,0,25.63279,6.109721,6.109721,0,0,0,6.109721,35.22546,0,0,2.152177,6.431285,6.109721,0,0,1.34623,70.54497,0,4.279108,-4.279108,171.1145,95.87266,0,6.720693,1.076089,0,72.69715
1/21/2007 8:00:00 PM,0,0,71.08762,90,25.63279,0,0,6.282261,1.331873,0,25.63279,5.059352,5.059352,0,0,0,5.059352,26.32497,0,8.88E-16,1.331873,5.325634,5.059352,0,0,3.840521,68.42483,0,3.993761,-3.993761,166.7826,93.4456,0,5.565287,0.6659364,0,69.7567
1/21/2007 9:00:00 PM,0,0,69.27773,90,25.63279,0,0,7.172416,2.33018,0,25.63279,4.215918,4.215918,0,0,0,4.215918,55.27099,0,8.88E-16,2.33018,4.437809,4.215918,0,0,5.901349,66.67312,0,2.107629,-2.107629,164.4966,92.16476,0,4.63751,1.16509,0,69.0033
1/21/2007 10:00:00 PM,0,0,63.89275,90,25.63279,0,0,6.290285,1.338785,0,25.63279,3.940521,3.940521,0,0,0,3.940521,33.97481,0,4.44E-16,1.338785,4.147917,3.940521,0,0,6.828055,65.88542,0,2.809133,-2.809133,161.4496,90.45762,0,4.334573,0.6693923,0,67.22421
1/21/2007 11:00:00 PM,0,0,48.29546,90,25.63279,0,0,6.945208,2.056158,0,25.63279,3.842325,3.842325,0,0,0,3.842325,53.51338,0,4.44E-16,2.056158,4.044553,3.842325,0,0,8.306578,64.62868,0,1.988395,-1.988395,159.2929,89.24924,0,4.226558,1.028079,0,66.68484
1/22/2007 12:00:00 AM,0,0,0.5279168,90,25.63279,0,0,4.399137,0.2779299,0,25.63279,5.2248,5.2248,0,0,0,5.2248,5.319436,0,0,0.2779299,5.499789,5.2248,0,0,9.262959,63.81575,0,5.221859,-5.221859,153.629,86.07585,0,5.74728,0.138965,0,64.09368
1/22/2007 1:00:00 AM,0,0,-48.50885,90,25.63279,0,0,4.832452,0.4014652,0,25.63279,4.889313,4.889313,0,0,0,4.889313,8.211075,0,8.88E-16,0.4014652,5.146646,4.889313,0,0,12.19781,61.32113,0,4.745181,-4.745181,148.4821,83.19215,0,5.378245,0.2007326,0,61.7226
1/22/2007 2:00:00 AM,0,0,-64.17316,90,25.63279,0,0,4.350175,0.2694943,0,25.63279,7.454651,7.454651,0,0,0,7.454651,3.615116,0,0,0.2694943,7.847001,7.454651,0,0,14.62274,59.25994,0,7.577507,-7.577507,140.2632,78.5872,0,8.200116,0.1347471,0,59.52943
1/22/2007 3:00:00 AM,0,0,-69.52913,90,25.63279,0,0,2.91415,0.02208064,0,25.63279,3.571054,3.571054,0,0,0,3.571054,0.6183226,0,4.44E-16,0.02208064,3.759005,3.571054,0,0,18.73883,55.76126,0,3.736924,-3.736924,136.2099,76.31622,0,3.92816,0.01104032,0,55.78334
1/22/2007 4:00:00 AM,0,0,-71.31693,90,25.63279,0,0,3.119343,0.05743347,0,25.63279,2.816681,2.816681,0,0,0,2.816681,2.039048,0,0,0.05743347,2.964927,2.816681,0,0,20.36682,54.37747,0,2.907494,-2.907494,133.0563,74.54929,0,3.098349,0.02871673,0,54.4349
1/22/2007 5:00:00 AM,0,0,-71.32034,90,25.63279,0,0,3.84145,0.1818458,0,25.63279,6.006609,6.006609,0,0,0,6.006609,3.027428,0,8.88E-16,0.1818458,6.322747,6.006609,0,0,21.75314,53.1991,0,6.140901,-6.140901,126.3956,70.81739,0,6.60727,0.09092288,0,53.38094
1/22/2007 6:00:00 AM,0.007212843,0,-70.06076,90,25.63279,0,0,4.097624,0.2259821,0,25.63279,4.170074,4.170074,0,0,0,4.170074,5.419138,0,8.88E-16,0.2259821,4.389552,4.170074,0,0,25.15393,50.30842,0,4.16357,-4.16357,121.8795,68.28713,0,4.587082,0.1129911,0,50.5344
1/22/2007 7:00:00 AM,0.1728438,10.97208,-67.55803,76.04457,30.98884,0.2100218,4.785623,1.21014,0,0,25.63279,4.500001,4.500001,0,0,0,4.500001,106.3471,0,0,4.785623,4.736844,4.500001,0,0,27.15659,48.60617,0.04877865,0,0.04877865,121.9245,68.31233,0,4.950002,3.828498,0,53.39179
1/22/2007 8:00:00 AM,0.3820346,24.50089,-63.45663,62.10872,36.45689,0.4222486,9.400353,2.181356,0,0,25.63279,4.857937,4.857937,0,0,0,4.857937,193.5051,0,0,9.400353,5.113617,4.857937,0,0,26.77289,48.93231,4.286736,0,4.286736,125.8767,70.52666,0,5.34373,7.520282,0,58.33266
1/22/2007 9:00:00 AM,0.4812937,37.41064,-56.8784,48.50564,38.6817,0.5079733,11.20057,2.521889,0,0,25.63279,5.049572,5.049572,0,0,0,5.049572,221.8123,0,0,11.20057,5.315338,5.049572,0,0,24.56382,50.81002,5.88523,0,5.88523,131.3026,73.56672,0,5.554528,8.960455,0,62.01059
1/22/2007 10:00:00 AM,0.7526225,49.0812,-45.99232,35.69368,46.42056,0.8033879,17.11885,2.18665,0,0,25.63279,2.648964,2.648964,0,0,0,2.648964,646.2471,0,0,17.11885,2.788383,2.648964,0,0,21.84564,53.12047,14.33047,0,14.33047,144.5146,80.96922,0,2.913861,13.69508,0,70.23933
1/22/2007 11:00:00 AM,0.9368555,58.09864,-27.60268,24.98683,51.56275,0.9973307,20.76027,5.56171,0.7155759,0,25.63279,4.403174,4.403174,0,0,0,4.403174,487.7355,1.848628,0,21.47585,4.634921,4.403174,0,0,14.9923,58.94581,14.9923,0,14.9923,158.3369,88.71358,0,4.843492,16.966,0,80.42166
1/22/2007 12:00:00 PM,0.7539591,61.77842,-0.2331581,20.13337,46.06125,0.7897667,16.85579,8.691702,4.677488,0,25.63279,5.060805,5.060805,0,0,0,5.060805,425.4911,7.867386,0,21.53327,5.327163,5.060805,0,0,8.338724,64.60135,8.338724,0,8.338724,166.0248,93.021,0,5.566885,15.82337,0,86.13463
1/22/2007 1:00:00 PM,0.9033534,58.20572,27.23736,24.85138,50.59371,0.9609243,20.09162,9.539018,5.926124,0,25.63279,5.147073,5.147073,0,0,0,5.147073,505.4862,15.44349,0,26.01775,5.417972,5.147073,0,0,5.156282,67.30643,5.156282,0,5.156282,170.7786,95.68451,0,5.66178,19.03636,0,93.32417
1/22/2007 2:00:00 PM,0.8093863,49.24814,45.77199,35.50428,48.08577,0.8663963,18.32328,9.02392,5.19263,0,25.63279,6.522202,6.522202,0,0,0,6.522202,360.5517,13.46203,0,23.51591,6.865476,6.522202,0,0,3.188407,68.97912,3.188407,0,3.188407,173.7182,97.3315,0,7.174422,17.25494,0,92.49503
1/22/2007 3:00:00 PM,0.5959717,37.60525,56.74767,48.29713,42.21827,0.643506,13.97103,8.949222,5.076802,0,25.63279,4.671172,4.671172,0,0,0,4.671172,407.7742,12.15925,0,19.04783,4.917023,4.671172,0,0,1.971564,70.01344,1.971564,0,1.971564,175.5359,98.34992,0,5.138289,13.71523,0,89.06127
1/22/2007 4:00:00 PM,0.3868714,24.70885,63.37595,61.89243,36.59456,0.4275637,9.513044,6.812567,1.896189,0,25.63279,3.874516,3.874516,0,0,0,3.874516,294.4686,6.111671,0,11.40923,4.078437,3.874516,0,0,1.219124,70.65301,1.219124,0,1.219124,176.6599,98.97967,0,4.261967,8.55853,0,82.06225
1/22/2007 5:00:00 PM,0.1602451,11.18697,67.50761,75.82499,30.44434,0.1887683,4.311177,6.404506,1.437181,0,25.63279,8.517109,8.517109,0,0,0,8.517109,67.49189,0,1.78E-15,5.748358,8.965378,8.517109,0,0,0.7538502,71.04849,0,3.21702,-3.21702,173.1705,97.02464,0,9.368819,4.167532,0,76.79685
1/22/2007 6:00:00 PM,0.006948287,0,70.03158,90,25.63279,0,0,5.40786,0.6493089,0,25.63279,9.708181,9.708181,0,0,0,9.708181,6.688264,0,1.78E-15,0.6493089,10.21914,9.708181,0,0,2.761025,69.3424,0,9.56983,-9.56983,162.7906,91.20893,0,10.679,0.3246544,0,69.99171
1/22/2007 7:00:00 PM,0,0,71.30981,90,25.63279,0,0,4.272942,0.2561878,0,25.63279,3.97434,3.97434,0,0,0,3.97434,6.446045,0,0,0.2561878,4.183517,3.97434,0,0,8.233411,64.69086,0,3.927329,-3.927329,158.5308,88.82224,0,4.371775,0.1280939,0,64.94705
1/22/2007 8:00:00 PM,0,0,71.32842,90,25.63279,0,0,6.427551,1.457033,0,25.63279,6.039917,6.039917,0,0,0,6.039917,24.1234,0,0,1.457033,6.357808,6.039917,0,0,9.852207,63.31489,0,4.900774,-4.900774,153.2152,85.84398,0,6.643909,0.7285166,0,64.77193
1/22/2007 9:00:00 PM,0,0,69.57702,90,25.63279,0,0,3.419759,0.1091924,0,25.63279,5.394464,5.394464,0,0,0,5.394464,2.024157,0,1.78E-15,0.1091924,5.678382,5.394464,0,0,12.39535,61.15322,0,5.56919,-5.56919,147.1745,82.4595,0,5.93391,0.0545962,0,61.26241
1/22/2007 10:00:00 PM,0,0,64.30561,90,25.63279,0,0,3.763243,0.1683715,0,25.63279,4.638012,4.638012,0,0,0,4.638012,3.630252,0,8.88E-16,0.1683715,4.882118,4.638012,0,0,15.30872,58.67685,0,4.713747,-4.713747,142.0618,79.5949,0,5.101813,0.08418576,0,58.84522
1/22/2007 11:00:00 PM,0,0,48.92479,90,25.63279,0,0,3.853449,0.183913,0,25.63279,3.607259,3.607259,0,0,0,3.607259,5.098414,0,0,0.183913,3.797115,3.607259,0,0,17.66162,56.67689,0,3.613202,-3.613202,138.1427,77.39911,0,3.967985,0.0919565,0,56.8608
